profile_id,strategy_id,strategy_name,score,why_useful
133aa389-9fd6-4a40-a7b4-c76ee18b706a,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999978905376657,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
00ee9261-f42a-4171-9162-67cea8a7cf14,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982053897486,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
00ee9261-f42a-4171-9162-67cea8a7cf14,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999977842078872,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
00ee9261-f42a-4171-9162-67cea8a7cf14,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999969355525063,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
d2553d53-d860-4187-aa34-ebf59004d72e,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984919355706,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
d2553d53-d860-4187-aa34-ebf59004d72e,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044941418,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
d2553d53-d860-4187-aa34-ebf59004d72e,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979953513479,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
47c21d20-68b5-4a83-96ab-e0085575c398,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984975139448,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
47c21d20-68b5-4a83-96ab-e0085575c398,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044941071,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
47c21d20-68b5-4a83-96ab-e0085575c398,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.999995407043937,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
f45ce45d-86ae-43de-95bd-aa9ad649348c,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999965134531157,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
48127547-bf49-4fba-85f9-53ab24f436be,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984975139297,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
48127547-bf49-4fba-85f9-53ab24f436be,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.999998204494128,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
48127547-bf49-4fba-85f9-53ab24f436be,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979965858379,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
8b711ced-b930-4a19-873e-541a4ae3c066,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984917650332,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
8b711ced-b930-4a19-873e-541a4ae3c066,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979582449899,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
093f905e-1605-4386-977a-7f1b163e7b2a,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984919355437,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
093f905e-1605-4386-977a-7f1b163e7b2a,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044941378,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
093f905e-1605-4386-977a-7f1b163e7b2a,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979942708874,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
4edfb70d-66e8-48c6-8310-e9c0f3fd1312,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999985154668767,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
4edfb70d-66e8-48c6-8310-e9c0f3fd1312,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044941378,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
4edfb70d-66e8-48c6-8310-e9c0f3fd1312,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979283708047,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
98d1383e-351e-49be-8493-683aab3b4c19,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044940887,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
98d1383e-351e-49be-8493-683aab3b4c19,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999981667868689,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
30023d22-10fd-462d-9d40-907c64c14ce4,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984294555165,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
30023d22-10fd-462d-9d40-907c64c14ce4,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979220214091,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
552f1e2b-57a3-4e37-85ba-7072590529d2,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984919355706,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
552f1e2b-57a3-4e37-85ba-7072590529d2,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979112742259,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
10a44ce4-116a-4b6a-bfe7-64e344f3debc,S006_cashflow_stabilise_before_deductions,Cashflow Stabilisation Before Deduction Expansion,0.9999979009577133,"expected_tax_savings_lkr is set to 0 in current year; strategy improves feasibility and adoption probability for future tax-saving actions.
..."
d85d35cf-31fc-478d-959b-475fce83fa29,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984566202652,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
d85d35cf-31fc-478d-959b-475fce83fa29,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979940924513,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
65db8c8f-a506-4898-89a2-a772d5f0cf3b,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.999998492058371,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
65db8c8f-a506-4898-89a2-a772d5f0cf3b,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999974204570501,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
cab596c2-0632-429a-ad26-3aedb3573606,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984825765524,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
cab596c2-0632-429a-ad26-3aedb3573606,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044941071,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
546f8377-f82b-4d2f-b412-af36d2fe2574,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999981939113339,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
546f8377-f82b-4d2f-b412-af36d2fe2574,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999975044969286,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
c2dbb941-abc2-4ed4-a5ca-f8e0f3344425,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044941071,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
c16851c4-e831-47cf-b1e9-44917230bfdb,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984975139308,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
c16851c4-e831-47cf-b1e9-44917230bfdb,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.999998204494128,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
c16851c4-e831-47cf-b1e9-44917230bfdb,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979847184113,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
d18867ff-5171-441d-80a5-a73e0a53b5d9,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999983778812358,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
d18867ff-5171-441d-80a5-a73e0a53b5d9,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999981130057392,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
d18867ff-5171-441d-80a5-a73e0a53b5d9,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979663911494,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
45b1fe86-4e02-476f-8c02-ef34871a248c,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984975164388,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
45b1fe86-4e02-476f-8c02-ef34871a248c,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999977310674042,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
c876ca30-c444-4f0f-b91c-15310541d89c,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984917573737,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
c876ca30-c444-4f0f-b91c-15310541d89c,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044941378,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
c876ca30-c444-4f0f-b91c-15310541d89c,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979953513441,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
2e04fc96-6156-4bf4-8c49-14e708fe6695,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984032670228,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
2e04fc96-6156-4bf4-8c49-14e708fe6695,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044940887,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
2e04fc96-6156-4bf4-8c49-14e708fe6695,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999977637116316,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
c983305a-c86b-411f-99aa-a992c5355cf3,S006_cashflow_stabilise_before_deductions,Cashflow Stabilisation Before Deduction Expansion,0.9999976940240001,"expected_tax_savings_lkr is set to 0 in current year; strategy improves feasibility and adoption probability for future tax-saving actions.
..."
c983305a-c86b-411f-99aa-a992c5355cf3,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999943679245462,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
a0d10a92-060f-4788-9111-1e6a2635e781,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999985154668767,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
a0d10a92-060f-4788-9111-1e6a2635e781,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999976543924615,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
dbabb179-4b7f-49f8-a8f6-9d3417460b4e,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.999998204494128,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
dbabb179-4b7f-49f8-a8f6-9d3417460b4e,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999980316702267,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
dbabb179-4b7f-49f8-a8f6-9d3417460b4e,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999976198560113,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
98b84caf-3603-4616-93e3-b2dfb69a6a17,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984919355521,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
98b84caf-3603-4616-93e3-b2dfb69a6a17,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979330768607,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
fe807e7a-03d3-4817-9c7c-8fe87333033c,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999976203814478,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
a7ba217d-64d3-49c9-b1e0-6a67956e5c0c,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984964688551,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
a7ba217d-64d3-49c9-b1e0-6a67956e5c0c,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999980395726967,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
ef78b9f2-841b-4952-89d8-adce01bb234b,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999985083561799,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
ef78b9f2-841b-4952-89d8-adce01bb234b,S006_cashflow_stabilise_before_deductions,Cashflow Stabilisation Before Deduction Expansion,0.9999964426460355,"expected_tax_savings_lkr is set to 0 in current year; strategy improves feasibility and adoption probability for future tax-saving actions.
..."
ef78b9f2-841b-4952-89d8-adce01bb234b,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.999995814351933,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
8c17b7e9-52d0-40b1-ae24-2883d0170c82,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982053897486,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
52d5be74-1f5c-452d-98e0-569ae63ef5a3,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999985090040446,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
52d5be74-1f5c-452d-98e0-569ae63ef5a3,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999981450199408,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
52d5be74-1f5c-452d-98e0-569ae63ef5a3,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999976263473266,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
65443da6-9574-4176-b613-e983e26441fe,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984919355763,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
65443da6-9574-4176-b613-e983e26441fe,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999978982765553,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
16923864-9552-4bda-8166-eb634dd46b68,S006_cashflow_stabilise_before_deductions,Cashflow Stabilisation Before Deduction Expansion,0.9999972800979073,"expected_tax_savings_lkr is set to 0 in current year; strategy improves feasibility and adoption probability for future tax-saving actions.
..."
73436933-f11e-4223-9278-285934f19734,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984821368217,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
73436933-f11e-4223-9278-285934f19734,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.999998204494128,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
73436933-f11e-4223-9278-285934f19734,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979283493349,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
231f55fe-2bf2-4c38-a15a-a9efe5e4376d,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982053897879,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
231f55fe-2bf2-4c38-a15a-a9efe5e4376d,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999980844203914,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
231f55fe-2bf2-4c38-a15a-a9efe5e4376d,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999968896508789,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
80d9d3e0-0f8b-4210-801c-26606880ee42,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044941378,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
5d00f21e-9492-423a-8928-4d6777131553,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999985157102578,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
5d00f21e-9492-423a-8928-4d6777131553,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979073437988,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
14f690a6-0ab0-42cb-9fe1-e95017224220,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.999998404111798,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
14f690a6-0ab0-42cb-9fe1-e95017224220,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044940887,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
14f690a6-0ab0-42cb-9fe1-e95017224220,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999978833516452,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
c09e6a6a-5a34-45eb-9c4f-bebca922cdfc,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999985090040264,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
c09e6a6a-5a34-45eb-9c4f-bebca922cdfc,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999981543333772,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
c09e6a6a-5a34-45eb-9c4f-bebca922cdfc,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979125772683,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
37e513d5-4994-40ff-acf0-1f16d38709b6,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044941378,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
37e513d5-4994-40ff-acf0-1f16d38709b6,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.999998101971686,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
37e513d5-4994-40ff-acf0-1f16d38709b6,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999972138280621,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
30758aa4-d0c6-4ca6-b484-5195f52a1c1a,S006_cashflow_stabilise_before_deductions,Cashflow Stabilisation Before Deduction Expansion,0.999997639396899,"expected_tax_savings_lkr is set to 0 in current year; strategy improves feasibility and adoption probability for future tax-saving actions.
..."
a95d9a17-6b2d-424e-8371-b40c428b4a87,S006_cashflow_stabilise_before_deductions,Cashflow Stabilisation Before Deduction Expansion,0.9999973470677314,"expected_tax_savings_lkr is set to 0 in current year; strategy improves feasibility and adoption probability for future tax-saving actions.
..."
fb1fe05e-ba9c-4989-99b4-8c68c697a4ed,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984050345392,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
fb1fe05e-ba9c-4989-99b4-8c68c697a4ed,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979220215788,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
ae6a4bef-b4ad-4ebd-b20c-f4df370569c9,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999984349110885,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
ae6a4bef-b4ad-4ebd-b20c-f4df370569c9,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044940887,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
ae6a4bef-b4ad-4ebd-b20c-f4df370569c9,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999979965858417,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
eda101e9-1c4c-4b86-84e3-1059bd933fd1,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999985084380271,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
eda101e9-1c4c-4b86-84e3-1059bd933fd1,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044941378,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
eda101e9-1c4c-4b86-84e3-1059bd933fd1,S006_cashflow_stabilise_before_deductions,Cashflow Stabilisation Before Deduction Expansion,0.9999917963310657,"expected_tax_savings_lkr is set to 0 in current year; strategy improves feasibility and adoption probability for future tax-saving actions.
..."
100188d3-eec8-43c4-93b0-ba14d8746be2,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999985117811815,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
100188d3-eec8-43c4-93b0-ba14d8746be2,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982044940887,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
100188d3-eec8-43c4-93b0-ba14d8746be2,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.999997880933154,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
b1e4e79e-95cd-469a-8094-6fdb4d269cec,S003_charity_optimisation,Charitable Donation Timing & Sizing,0.9999981919333747,"donation_deductible_cap = annual_income * charitable_donations_cap_pct_of_taxable. savings = tax(annual_income) - tax(annual_income - additional_eligible_donation).
..."
b1e4e79e-95cd-469a-8094-6fdb4d269cec,S002_retirement_contribution_topup,Retirement Contribution Top-up,0.9999978335414554,"deductible_cap = min(retirement_contribution_cap_annual, annual_income * retirement_contribution_cap_pct_of_income). savings = tax(annual_income) - tax(annual_income - additional_d..."
7a7bb1ce-f4d6-4bbe-96ac-f9c506c4a322,S007_employment_withholding_reconciliation,APIT/Withholding Reconciliation Check,0.9999982055001523,"compare expected annual tax from rules engine against declared annual withholding; estimate recoverable/refundable amount or top-up needed.
..."
